id,label,freq,threshold,tp,fn,fp,precision,recall,f1
16,spatula,0.08,0.19,11,135,151,0.06790123456790123,0.07534246575342465,0.07142857142857142
16,spatula,0.08,0.2,11,135,148,0.06918238993710692,0.07534246575342465,0.07213114754098361
16,spatula,0.08,0.21,11,135,146,0.07006369426751592,0.07534246575342465,0.07260726072607261
16,spatula,0.08,0.22,11,135,143,0.07142857142857142,0.07534246575342465,0.07333333333333333
16,spatula,0.08,0.23,11,135,140,0.0728476821192053,0.07534246575342465,0.07407407407407407
16,spatula,0.08,0.24,11,135,140,0.0728476821192053,0.07534246575342465,0.07407407407407407
16,spatula,0.08,0.25,11,135,138,0.0738255033557047,0.07534246575342465,0.07457627118644068
16,spatula,0.08,0.26,11,135,138,0.0738255033557047,0.07534246575342465,0.07457627118644068
16,spatula,0.08,0.27,11,135,137,0.07432432432432433,0.07534246575342465,0.07482993197278912
16,spatula,0.08,0.28,11,135,137,0.07432432432432433,0.07534246575342465,0.07482993197278912
16,spatula,0.08,0.29,11,135,136,0.07482993197278912,0.07534246575342465,0.07508532423208192
16,spatula,0.08,0.3,11,135,134,0.07586206896551724,0.07534246575342465,0.07560137457044673
16,spatula,0.08,0.31,11,135,134,0.07586206896551724,0.07534246575342465,0.07560137457044673
16,spatula,0.08,0.32,11,135,134,0.07586206896551724,0.07534246575342465,0.07560137457044673
16,spatula,0.08,0.33,11,135,132,0.07692307692307693,0.07534246575342465,0.07612456747404844
16,spatula,0.08,0.34,11,135,129,0.07857142857142857,0.07534246575342465,0.07692307692307693
16,spatula,0.08,0.35,11,135,129,0.07857142857142857,0.07534246575342465,0.07692307692307693
16,spatula,0.08,0.36,11,135,129,0.07857142857142857,0.07534246575342465,0.07692307692307693
16,spatula,0.08,0.37,11,135,128,0.07913669064748201,0.07534246575342465,0.07719298245614035
16,spatula,0.08,0.38,11,135,125,0.08088235294117647,0.07534246575342465,0.07801418439716312
16,spatula,0.08,0.39,11,135,124,0.08148148148148149,0.07534246575342465,0.07829181494661921
16,spatula,0.08,0.4,11,135,124,0.08148148148148149,0.07534246575342465,0.07829181494661921
16,spatula,0.08,0.41,11,135,123,0.08208955223880597,0.07534246575342465,0.07857142857142857
16,spatula,0.08,0.42,11,135,122,0.08270676691729323,0.07534246575342465,0.07885304659498207
16,spatula,0.08,0.43,11,135,120,0.08396946564885496,0.07534246575342465,0.07942238267148015
16,spatula,0.08,0.44,11,135,119,0.08461538461538462,0.07534246575342465,0.07971014492753623
